id,EAP,HPL,MWS
id02601,0.29444248,0.581512159,0.124045362
id09923,0.4617651,0.073024181,0.465210718
id05935,0.007037461,0.96695049,0.026012049
id14296,0.108048248,0.010703852,0.8812479
id04605,0.986245868,0.012982397,0.000771735
id08167,0.002447822,0.003161669,0.99439051
id12659,0.65097947,0.297903047,0.051117484
id21553,0.73503721,0.253270279,0.011692511
id13510,0.079963233,0.845993943,0.074042824
id04734,0.022250759,0.514056155,0.463693085
id17689,0.002336153,0.000393359,0.997270488
id08148,0.294962677,0.622949487,0.082087836
id14908,0.085180576,0.908126151,0.006693273
id17238,0.342558869,0.113440835,0.544000295
id27146,0.40207237,0.015148559,0.582779072
id16670,0.517297037,0.396611095,0.086091868
id12023,0.553512506,0.135466884,0.311020611
id18129,0.477123462,0.030945077,0.491931461
id07365,0.088151021,0.90792004,0.003928939
id03073,0.344844723,0.326770421,0.328384855
id14824,0.008138999,0.991352023,0.000508978
id26339,0.653927812,0.296088416,0.049983772
id16562,0.161664286,0.502080454,0.336255259
id22182,0.037636778,0.948635255,0.013727967
id27892,0.248811213,0.556391707,0.19479708
id23713,0.650218696,0.18692114,0.162860164
id00214,0.745983294,0.135966334,0.118050372
id21698,0.072782542,0.337341285,0.589876173
id17685,0.000703648,0.825250968,0.174045384
id24848,0.938739473,0.016746321,0.044514206
id01544,0.734536568,0.170701711,0.094761721
id12344,0.114628753,0.509209485,0.376161762
id00513,0.3318818,0.074397631,0.593720569
id19448,0.351403585,0.567130325,0.08146609
id11942,0.627474933,0.253805926,0.118719141
id16370,0.382710109,0.583331812,0.033958079
id06508,0.447073887,0.23118847,0.321737643
id20829,0.493288617,0.463083949,0.043627434
id27450,0.459520361,0.482984619,0.057495019
id07362,0.400344557,0.092968302,0.506687141
id15120,0.515664567,0.278242536,0.206092897
id10568,0.914359914,0.02197278,0.063667306
id09623,0.92722165,0.040388399,0.032389951
id06139,0.704601149,0.271393935,0.024004916
id24022,0.809697794,0.045931891,0.144370315
id02108,0.975083892,0.005042337,0.019873771
id14950,0.193042234,0.226796584,0.580161182
id01142,0.543888277,0.089768222,0.366343501
id15655,0.660747193,0.017523922,0.321728885
id13975,0.237013185,0.526127724,0.236859092
id00160,0.125919981,0.828411997,0.045668022
id08273,0.353716056,0.074403538,0.571880407
id13642,0.198285814,0.016444224,0.785269962
id25452,0.432435045,0.449639012,0.117925943
id24806,0.559131764,0.132611282,0.308256954
id20664,0.241094354,0.17094463,0.587961016
id13359,0.654973524,0.287522588,0.057503888
id24579,0.137571856,0.824662632,0.037765512
id23389,0.734289987,0.120824635,0.144885378
id06502,0.244223328,0.05825272,0.697523952
id03083,0.892561188,0.08286085,0.024577963
id01694,0.476031683,0.338079265,0.185889051
id21872,0.435145234,0.127075586,0.437779179
id01860,0.020517997,0.000108907,0.979373096
id18127,0.637538259,0.11882661,0.243635131
id01490,2.24E-07,1.14E-07,0.999999662
id00183,0.633164225,0.276833965,0.090001809
id15458,0.456747886,0.081205148,0.462046966
id04289,0.358208459,0.285624134,0.356167407
id02129,0.558484049,0.382343924,0.059172027
id10271,0.640859728,0.048336481,0.310803791
id02982,0.429242871,0.469954106,0.100803023
id15036,0.352478891,0.526465099,0.12105601
id15854,0.904941902,0.07576813,0.019289968
id10252,0.459899033,0.334977093,0.205123874
id24359,0.028912736,0.884028109,0.087059155
id18620,0.039483544,0.951733738,0.008782719
id25768,0.272661599,0.037878149,0.689460251
id16604,0.545629914,0.430556841,0.023813245
id24942,0.071688177,0.022188486,0.906123337
id12989,4.79E-07,0.999534806,0.000464714
id13841,0.426186411,0.065702577,0.508111013
id15481,0.168341782,0.638289766,0.193368452
id10600,0.095486765,0.089362957,0.815150278
id18528,0.451703342,0.210982772,0.337313886
id16465,0.180538102,0.749658938,0.069802959
id14204,0.291752113,0.546991571,0.161256316
id05924,0.682551434,0.146446849,0.171001717
id16756,0.00069181,0.005616375,0.993691816
id01167,0.047466649,0.931073569,0.021459782
id27624,0.044695756,0.937673869,0.017630376
id13724,0.536522429,0.04908667,0.414390901
id03677,0.706984235,0.01133617,0.281679595
id26463,0.526356654,0.304846967,0.168796379
id15623,0.39384892,0.25915247,0.346998611
id26379,0.012944805,0.00420958,0.982845615
id25294,0.04437365,0.111063198,0.844563153
id04100,0.259911606,0.476656958,0.263431436
id23831,0.347303737,0.361470082,0.291226181
id17334,0.937984743,0.054195649,0.007819608
id19506,0.011264989,0.061596286,0.927138726
id18629,0.82952487,0.151627053,0.018848077
id09105,0.383781522,0.119067518,0.497150959
id27735,0.767816147,0.074381833,0.15780202
id22840,0.75444465,0.019112936,0.226442414
id01465,0.497769574,0.150073795,0.352156631
id27750,0.264568359,0.035289193,0.700142448
id20421,0.119368705,0.001403504,0.87922779
id23826,0.918977735,0.037474337,0.043547928
id23219,0.120034635,0.040447728,0.839517637
id06442,0.008890266,0.00558281,0.985526924
id07847,0.776107941,0.075690367,0.148201692
id16995,0.689677164,0.106086718,0.204236118
id07626,0.333936339,0.31294954,0.353114122
id21920,0.636962505,0.357415306,0.00562219
id22340,0.857723508,0.118881702,0.02339479
id22108,0.067643062,0.049154702,0.883202235
id25661,0.584818768,0.202957399,0.212223833
id16284,0.227332255,0.566605331,0.206062414
id19900,0.571998404,0.375808372,0.052193224
id20864,0.980734474,0.007775315,0.011490212
id26099,0.282818022,0.652518616,0.064663362
id00333,0.346246416,0.128159076,0.525594507
id27278,0.570268554,0.237801353,0.191930092
id16758,0.130459618,0.190203069,0.679337312
id25660,0.765897913,0.1981672,0.035934886
id05146,0.478913887,0.091336524,0.429749589
id24812,0.094641075,0.129934851,0.775424074
id12003,0.715973998,0.129288926,0.154737076
id04569,0.063201839,0.89519056,0.0416076
id08269,0.544592469,0.160939546,0.294467985
id06080,0.734908398,0.210596881,0.054494721
id09782,0.044800097,0.904555802,0.050644101
id19722,0.714318948,0.258877547,0.026803505
id02781,0.003842083,0.010958039,0.985199879
id13385,0.772454655,0.046497439,0.181047906
id24676,0.33154838,0.437870249,0.230581371
id07628,0.7894397,0.103209648,0.107350652
id19363,0.14017528,0.094916117,0.764908603
id27392,0.955104168,0.032351519,0.012544313
id26486,0.358073874,0.378443042,0.263483084
id02440,0.856503455,0.029876119,0.113620426
id26878,0.828289982,0.073279085,0.098430933
id23044,0.99960075,2.99E-05,0.000369333
id24170,0.337735867,0.600881417,0.061382716
id22332,0.735057115,0.032206947,0.232735938
id27933,0.761458861,0.158704083,0.079837056
id17535,0.133244733,0.077347009,0.789408258
id19700,0.051341886,0.867771162,0.080886952
id19809,0.262511592,0.503278781,0.234209627
id04484,0.222628107,0.256037083,0.52133481
id00481,0.352796369,0.569485048,0.077718583
id27510,0.949130532,0.040873687,0.009995781
id04635,0.678356825,0.070904261,0.250738914
id26027,0.987272525,0.00667125,0.006056225
id09300,1.47E-05,0.996162051,0.003823219
id06381,0.81774717,0.013205718,0.169047112
id18038,0.267264463,0.003373512,0.729362025
id22011,0.732916929,0.115332509,0.151750561
id10608,0.002203489,0.995213846,0.002582665
id23054,0.892562126,0.018703734,0.088734139
id13904,0.224557642,0.745332818,0.030109541
id13855,0.403916764,0.165975191,0.430108045
id17630,0.342465435,0.536274429,0.121260135
id08595,0.081634827,0.219507371,0.698857802
id09532,0.652925,0.042597118,0.304477882
id13176,0.489156983,0.274718534,0.236124482
id27237,0.154396453,0.017539339,0.828064207
id16704,0.529688889,0.234408102,0.23590301
id20994,0.596093539,0.16729422,0.236612241
id17501,0.02518514,0.970414619,0.004400241
id16509,0.419147399,0.256582618,0.324269984
id15081,0.109410322,0.08800825,0.802581428
id24414,0.573155313,0.1529585,0.273886187
id09220,0.130972341,0.062596047,0.806431612
id26514,0.675704864,0.043140444,0.281154692
id14703,0.663101657,0.213778373,0.123119969
id19838,0.241914658,0.380096114,0.377989228
id23297,0.465102953,0.059255695,0.475641352
id17113,0.681992197,0.244268228,0.073739574
id11693,0.518264466,0.048055344,0.43368019
id00847,0.105771909,0.74206646,0.152161631
id00233,0.72215362,0.070010697,0.207835683
id02776,0.995212067,0.002653601,0.002134332
id10396,0.757157182,0.11401769,0.128825128
id18222,0.740210437,0.104609263,0.1551803
id13476,0.069392192,0.126778956,0.803828852
id08007,0.542646779,0.075158635,0.382194586
id12984,0.086915715,0.044721883,0.868362402
id04174,0.122250246,0.837753595,0.039996159
id23874,0.045935723,0.018325529,0.935738748
id00595,0.002257923,0.991597209,0.006144868
id18041,0.873347661,0.062653974,0.063998365
id17403,0.725662274,0.093249012,0.181088714
id11741,0.348162223,0.200852647,0.45098513
id16928,0.12372333,0.036867232,0.839409437
id21913,0.001453988,0.001934439,0.996611573
id05939,0.01621162,0.202238621,0.781549759
id12429,0.051180238,0.765454346,0.183365416
id04447,0.143691349,0.623442039,0.232866612
id15928,0.586442657,0.291837163,0.12172018
id13126,0.027366905,0.058294438,0.914338657
id03989,0.665904299,0.1017766,0.232319101
id08950,0.06283629,0.888080545,0.049083165
id26494,0.086277659,0.05476512,0.858957221
id09289,0.392791846,0.16458638,0.442621774
id16295,0.059264723,0.680517822,0.260217455
id01616,0.02806594,0.94823165,0.023702411
id25251,0.601900827,0.138998708,0.259100465
id10354,0.528619305,0.207875972,0.263504723
id08559,0.367060675,0.190586557,0.442352767
id20385,0.731621775,0.139692593,0.128685631
id01760,0.901590797,0.029216283,0.069192919
id04242,0.656177441,0.063225599,0.280596959
id05652,0.394652721,0.458530118,0.146817161
id05269,0.143261443,0.678820457,0.177918099
id11218,0.106291015,0.028281986,0.865426999
id19158,0.472836156,0.351623186,0.175540658
id00927,0.277589648,0.05487988,0.667530472
id25636,0.749446304,0.189253881,0.061299815
id20727,0.603215094,0.096992208,0.299792697
id01645,0.762011077,0.102094608,0.135894315
id19931,0.616915263,0.116855994,0.266228743
id12473,0.092114143,0.82973162,0.078154237
id00618,0.667035093,0.081154558,0.251810348
id27329,0.000294105,0.012641239,0.987064656
id11553,0.155260606,0.031665481,0.813073913
id10357,0.429297343,0.007122273,0.563580384
id11392,0.829007648,0.030551149,0.140441203
id03634,0.031079235,0.958819109,0.010101656
id15781,0.995824998,0.003680125,0.000494877
id11706,0.029926378,0.100639516,0.869434107
id04248,0.488281542,0.146347079,0.36537138
id26011,0.527753699,0.086973815,0.385272486
id17478,0.644943758,0.085691926,0.269364315
id16179,0.746940249,0.141435875,0.111623877
id11340,0.772945509,0.064744979,0.162309512
id05629,0.193980066,0.235192601,0.570827333
id00266,0.62452372,0.111496362,0.263979918
id18514,0.553370185,0.1220815,0.324548315
id05167,0.476421739,0.105090685,0.418487576
id08943,0.541397844,0.154271181,0.304330975
id14580,0.050293738,0.892473216,0.057233046
id24496,0.709706409,0.280468207,0.009825384
id04884,0.036047956,0.473336337,0.490615706
id08011,0.317515651,0.012076556,0.670407793
id17807,0.490889342,0.001073954,0.508036704
id05694,0.562620988,0.338313217,0.099065795
id02907,0.246305974,0.469858064,0.283835963
id23235,0.267062656,0.03870377,0.694233573
id26764,0.724388054,0.275065772,0.000546174
id12226,0.20021621,0.014733466,0.785050324
id15157,0.436166783,0.421965206,0.141868011
id27127,0.476481842,0.047193276,0.476324882
id27723,0.277127589,0.078957665,0.643914747
id10742,0.08120942,0.745343851,0.173446729
id22951,0.520599767,0.249035753,0.23036448
id09429,0.134893962,0.218726815,0.646379224
id26058,0.033730119,0.844917341,0.12135254
id27415,0.00813707,0.286561247,0.705301683
id06938,0.607601915,0.028750115,0.363647969
id18702,0.143643768,0.314132869,0.542223362
id05229,0.260202792,0.73270979,0.007087418
id05219,0.00633917,0.004993514,0.988667316
id26375,0.390739901,0.60430252,0.004957579
id19622,0.881993516,0.032406486,0.085599999
id13333,0.848305227,0.002249204,0.149445568
id25849,0.130857673,0.631201725,0.237940602
id06780,0.803388794,0.136656786,0.05995442
id01128,0.539383032,0.049101273,0.411515695
id22697,0.712092051,0.028300326,0.259607623
id03725,0.535376395,0.2375147,0.227108904
id06570,0.69015612,0.034913917,0.274929963
id07834,0.770631915,0.017642314,0.211725771
id08930,0.75218746,0.179997493,0.067815047
id03276,1.68E-06,9.20E-07,0.999997398
id07367,0.050330751,0.923336501,0.026332747
id12250,0.511001595,0.466433767,0.022564638
id00461,0.506263524,0.027765967,0.465970508
id17583,0.920931455,0.048910392,0.030158152
id07331,0.676722129,0.230997115,0.092280757
id09844,0.374786911,0.060574632,0.564638457
id12595,0.030424123,0.653181575,0.316394302
id12911,0.001512979,0.990801716,0.007685305
id13334,0.277468409,0.335251483,0.387280109
id03231,0.595892107,0.231800385,0.172307508
id16441,0.397888536,0.096898906,0.505212559
id11427,0.259203275,0.096001679,0.644795046
id16919,0.996009799,0.003881252,0.000108949
id04388,0.041190687,0.344532478,0.614276835
id09608,0.094217714,0.848962711,0.056819575
id14912,0.023518077,0.007941765,0.968540158
id24621,0.173128987,0.750664736,0.076206278
id14904,0.072920507,0.771843323,0.155236171
id09209,0.782091759,0.127620764,0.090287477
id10425,0.960177903,0.039177119,0.000644978
id04915,0.091245616,0.347218365,0.561536019
id01417,0.118286734,0.863758341,0.017954925
id12318,0.527617033,0.224650744,0.247732224
id01184,0.036646324,0.55732461,0.406029066
id05349,0.167201276,0.149336666,0.683462058
id14718,0.146569644,0.04899485,0.804435507
id20392,0.387352239,0.448302765,0.164344996
id10071,0.274895161,0.4135285,0.311576339
id24369,0.95081753,0.048622481,0.000559989
id22137,0.42561845,0.362096566,0.212284984
id14478,0.084063546,0.077293774,0.83864268
id10018,0.179810596,0.021698983,0.798490421
id13357,0.026286563,0.965414951,0.008298486
id06093,0.320086464,0.464553573,0.215359963
id26039,0.059855249,0.107302236,0.832842514
id05974,0.052567632,0.942185542,0.005246826
id09745,0.321221603,0.215652354,0.463126043
id01255,0.512761771,0.337090627,0.150147602
id25995,0.000348977,0.97890403,0.020746993
id01205,0.290839894,0.439787501,0.269372604
id09735,0.084901243,0.911460004,0.003638753
id19431,0.935282358,0.038651711,0.026065931
id10226,0.982303952,0.011138136,0.006557912
id22446,0.855669657,0.014344037,0.129986306
id10207,0.369573578,0.132904839,0.497521583
id02564,0.700254987,0.097995769,0.201749244
id15113,0.370114357,0.203675641,0.426210002
id20230,0.811979087,0.045293443,0.142727469
id18155,0.97846895,0.018131746,0.003399303
id23722,0.798821761,0.063734197,0.137444042
id20241,0.782755179,0.094708505,0.122536316
id10580,5.27E-06,4.31E-06,0.999990417
id09405,0.253150946,0.070140834,0.67670822
id16297,0.520861614,0.426475503,0.052662883
id27247,0.269226268,0.031551351,0.69922238
id26321,0.902843966,0.052513825,0.044642209
id18503,0.56848109,0.113817144,0.317701766
id04178,0.475467269,0.185090901,0.33944183
id22695,0.478632649,0.160767611,0.36059974
id04368,0.988256878,0.010574927,0.001168195
id20585,0.93751136,0.058421848,0.004066792
id21615,0.31888738,0.242190892,0.438921728
id10830,2.29E-08,0.999999574,4.03E-07
id22143,0.598393086,0.172732531,0.228874383
id21600,0.966927077,0.027116459,0.005956464
id23773,0.922604794,0.057817806,0.0195774
id08505,0.997853514,7.12E-06,0.002139364
id27152,0.340503036,0.289292233,0.370204731
id09817,0.062179944,0.772960329,0.164859728
id02355,0.644176309,0.110465765,0.245357925
id23629,0.788046216,0.020391184,0.1915626
id22194,0.712998812,0.216365813,0.070635376
id05592,0.146677627,0.009575292,0.843747081
id02916,0.43142206,0.401355483,0.167222457
id22284,0.494763676,0.005946617,0.499289707
id14574,0.603530184,0.10276409,0.293705726
id16820,0.91961939,0.03280324,0.04757737
id04513,0.437620549,0.438656558,0.123722893
id05853,0.683892682,0.237662181,0.078445137
id23528,0.019200907,0.968808783,0.01199031
id06684,0.266993531,0.05933474,0.673671729
id19793,0.622141005,0.206429539,0.171429457
id05567,0.629592391,0.107681517,0.262726092
id01637,1.26E-05,0.996620831,0.003366592
id24264,0.564859462,0.107059662,0.328080876
id08558,0.066692256,0.709602562,0.223705181
id01977,0.002165927,0.910368563,0.08746551
id14665,0.028231853,0.956119699,0.015648447
id24485,0.594831562,0.39367488,0.011493558
id00331,0.416243373,0.261346695,0.322409932
id06004,0.123653856,0.415894448,0.460451696
id08168,0.053675774,0.833993702,0.112330523
id02054,0.216559107,0.765873333,0.01756756
id27733,0.353980512,0.111308609,0.534710879
id26596,0.132235807,0.83730238,0.030461812
id05275,0.646442713,0.263766916,0.089790372
id23093,0.57350977,0.250690739,0.17579949
id13304,0.025707122,0.030303134,0.943989744
id09513,0.579365352,0.064621003,0.356013644
id14943,0.481187824,0.113530241,0.405281936
id10936,0.780566756,0.119508066,0.099925178
id18771,0.565307765,0.178497888,0.256194348
id09708,0.693833572,0.159678235,0.146488193
id17204,0.860744969,0.051351835,0.087903197
id27515,5.80E-08,0.999939605,6.03E-05
id04438,0.272206135,6.60E-05,0.72772791
id14306,0.197293213,0.793525538,0.009181249
id10235,0.283074704,0.230557342,0.486367954
id19034,0.635823263,0.204946268,0.159230469
id27850,0.694501453,0.151579623,0.153918923
id23316,0.716687735,0.179668231,0.103644034
id21265,0.882213356,0.056341005,0.06144564
id13944,0.179865294,0.114909212,0.705225494
id00416,0.145704297,0.822270162,0.032025541
id04702,0.492023884,0.09850212,0.409473996
id07679,0.497486235,0.293789063,0.208724702
id17063,0.017420632,0.97381903,0.008760338
id25840,0.109692357,0.598953296,0.291354347
id16767,0.613913572,0.322125904,0.063960524
id10275,0.056566385,0.101638555,0.841795059
id19913,0.451251615,0.274744111,0.274004274
id16158,0.089692492,0.882726562,0.027580946
id19914,0.33166465,0.091150219,0.577185131
id09409,0.389026187,0.126667315,0.484306498
id14026,0.443773404,0.118188794,0.438037802
id27022,0.590299978,0.261375204,0.148324819
id06324,0.002146171,0.994969873,0.002883956
id22614,0.195153997,0.027391088,0.777454915
id02338,0.852224871,0.030472363,0.117302766
id02862,0.092691051,0.859787396,0.047521553
id14818,0.278912701,0.163950756,0.557136543
id00648,0.877063794,0.074095384,0.048840822
id21812,0.177298711,0.077868822,0.744832467
id04567,0.32551554,0.64366446,0.03082
id20462,3.33E-14,1.67E-14,1
id21110,0.322440205,0.058982248,0.618577547
id27524,0.34944837,0.638313071,0.012238558
id10739,0.121933622,0.766951884,0.111114494
id25519,0.270212793,0.53719881,0.192588397
id09509,0.596259361,0.138579805,0.265160834
id24062,0.522673575,0.403580614,0.07374581
id17909,0.643840569,0.039059877,0.317099553
id09896,0.417083617,0.057789606,0.525126777
id11587,0.105406684,0.880277767,0.014315549
id09957,0.749862134,0.153850913,0.096286953
id02070,0.09139288,0.00165297,0.90695415
id25658,0.821347267,0.070294724,0.108358009
id19870,0.053833847,0.915824299,0.030341854
id11774,0.101952565,0.02771941,0.870328025
id21315,0.809919296,0.107674283,0.082406421
id15873,0.888895682,0.096189283,0.014915035
id19302,0.632779058,0.279111813,0.088109129
id07239,0.190661318,0.348166174,0.461172509
id10178,0.833323683,0.033530834,0.133145484
id00074,0.865236109,0.028533277,0.106230615
id21736,0.371420446,0.469468287,0.159111267
id25383,0.431733862,0.443218672,0.125047466
id01649,0.600428439,0.082570198,0.317001363
id15990,0.271053144,0.226492104,0.502454752
id04940,0.392680741,0.367627558,0.239691701
id09041,0.11347728,0.835454797,0.051067922
id12499,0.676162362,0.10779818,0.216039458
id27324,0.686939221,0.260203578,0.052857201
id20396,0.037967019,0.953940277,0.008092704
id20065,0.98577964,0.009800999,0.00441936
id09659,0.291459669,0.53461412,0.173926211
id04632,0.995797114,1.11E-05,0.004191744
id17313,0.997772046,2.82E-05,0.002199759
id04995,0.980304893,0.013407213,0.006287894
id26559,0.474941215,0.054846405,0.47021238
id06974,0.103632867,0.252335467,0.644031666
id22141,0.950890626,0.04342291,0.005686464
id11508,0.217842934,0.094025539,0.688131527
id09766,0.08527644,0.90401657,0.01070699
id24382,0.836887057,0.128618683,0.03449426
id12016,0.361704036,0.250434511,0.387861453
id07298,0.824893096,0.09955865,0.075548254
id17985,0.244312214,0.732463449,0.023224337
id09057,0.416463578,0.013693028,0.569843394
id23310,4.23E-06,2.12E-06,0.999993649
id13265,0.759796975,0.233496108,0.006706916
id25920,0.689898514,0.099435916,0.21066557
id15012,0.374033681,0.065669415,0.560296904
id12939,1.13E-07,0.99997758,2.23E-05
id13329,0.758710309,0.132795417,0.108494274
id11410,0.39246255,0.591006958,0.016530491
id08203,0.72783366,0.101407638,0.170758702
id09399,0.011147972,0.953410323,0.035441705
id24807,0.002983595,0.008150354,0.988866051
id24976,0.811964496,0.149020935,0.039014569
id19630,0.093343054,0.273047556,0.63360939
id00231,0.127546244,0.856249121,0.016204635
id06157,0.031821597,0.699228862,0.268949541
id26817,0.677769511,0.240251229,0.08197926
id21083,0.334478144,0.033905014,0.631616842
id27634,0.893651495,0.070480473,0.035868031
id12397,0.097067042,0.186645914,0.716287044
id02643,0.165981391,0.024238243,0.809780365
id13731,0.604035523,0.288086433,0.107878044
id17953,0.269204227,0.155502352,0.575293421
id10342,0.459869049,0.159088199,0.381042752
id19652,0.568862433,0.235083639,0.196053928
id03505,0.189898589,0.748780133,0.061321278
id27602,0.185507799,0.306537485,0.507954716
id13311,0.628361083,0.146165365,0.225473552
id20008,0.289290992,0.56741605,0.143292958
id14404,0.2028857,0.184161778,0.612952522
id09413,0.487606527,0.246188419,0.266205054
id01897,0.179652159,0.759495171,0.060852671
id14873,0.811404462,0.130191938,0.0584036
id25588,0.938889941,0.018364291,0.042745767
id15549,0.245475738,0.29332601,0.461198252
id20796,0.879632119,0.024517322,0.095850559
id11138,0.031581969,0.004982976,0.963435056
id18398,0.014467408,0.000456872,0.985075719
id01871,0.155617263,0.844344715,3.80E-05
id15968,0.686212465,0.105202725,0.208584811
id18197,0.11428636,0.010248334,0.875465306
id20939,0.727303654,0.113927177,0.158769169
id20570,0.045889098,0.063366812,0.89074409
id00432,0.626917377,0.275184292,0.097898331
id19537,0.003478089,0.949212176,0.047309735
id12930,0.949768418,0.049232079,0.000999503
id26222,0.565767025,0.038073111,0.396159864
id10623,0.931365821,0.030590314,0.038043864
id15460,0.023360584,0.939129663,0.037509753
id22824,0.881227185,0.103145249,0.015627566
id02968,0.38746481,0.048160952,0.564374238
id19017,0.010264553,0.12627736,0.863458088
id26743,0.076003463,0.855129675,0.068866862
id04161,0.907390135,0.069519779,0.023090086
id08976,8.54E-08,0.999855655,0.000144259
id13339,0.247744209,0.695092755,0.057163036
id25051,0.949169846,0.011929759,0.038900394
id22649,0.230260892,0.735039353,0.034699755
id00040,0.060936137,0.852729032,0.086334831
id08855,0.737568978,0.203739008,0.058692014
id24622,0.500394429,0.008368662,0.491236909
id02301,0.758512612,0.228649534,0.012837854
id07047,0.849435067,0.038398172,0.11216676
id04423,0.992961718,0.000260635,0.006777646
id02790,0.505975615,0.256638521,0.237385865
id08754,0.569647349,0.360532981,0.06981967
id20297,0.028462996,0.030529283,0.941007721
id04307,0.416140939,0.408412635,0.175446426
id18927,0.352189642,0.15190481,0.495905548
id27393,0.581121024,0.109117413,0.309761564
id15260,0.099841927,0.891931162,0.008226911
id03679,0.820130566,0.098408544,0.08146089
id17381,0.998829841,0.000936178,0.000233981
id13196,0.663885581,0.08637759,0.249736829
id21493,0.122271673,0.141960568,0.735767759
id11088,0.087059119,0.262192238,0.650748643
id15801,0.165313079,0.010457983,0.824228937
id04647,0.236202892,0.078054514,0.685742593
id16900,0.162997338,0.834294198,0.002708464
id17174,0.322320234,0.624704674,0.052975092
id23801,0.240062494,0.568303162,0.191634344
id11952,0.406307941,0.457547301,0.136144758
id02738,0.898626866,0.055546312,0.045826822
id05365,0.465978568,0.038884521,0.495136911
id19666,0.019250331,0.952695173,0.028054495
id26638,0.207793697,0.206750775,0.585455528
id03032,0.388613683,0.189582168,0.421804148
id23471,0.948000819,0.040820386,0.011178795
id26135,0.006663512,0.993270113,6.64E-05
id18224,0.107959604,0.713190718,0.178849679
id10782,0.606093901,0.188762768,0.205143331
id08932,0.01587771,0.026397388,0.957724901
id23126,0.359022585,0.271168744,0.369808671
id22273,0.469667616,0.167067338,0.363265046
id17427,0.633067016,0.186436604,0.18049638
id21258,0.788080372,0.200464846,0.011454783
id06604,0.060867594,0.935626809,0.003505597
id02180,0.710065709,0.230532647,0.059401644
id20505,0.411762316,0.461545409,0.126692275
id27466,0.575304898,0.332976178,0.091718924
id14249,0.145278965,0.797884315,0.05683672
id15891,0.323669605,0.115955703,0.560374693
id25366,0.195686824,0.056267781,0.748045395
id13554,0.003925022,0.00026368,0.995811298
id09470,0.268585883,0.29654427,0.434869847
id15993,0.235720238,0.090055302,0.67422446
id07273,0.141406455,0.302669039,0.555924507
id10805,0.695709896,0.124373662,0.179916442
id07990,0.463524133,0.107294137,0.42918173
id08107,0.096409388,0.11695154,0.786639072
id07612,0.305334994,0.59549124,0.099173766
id10593,0.790877911,0.099982829,0.109139259
id00906,0.009048937,0.97580409,0.015146973
id22316,0.297156022,0.311055499,0.391788479
id04826,0.855066617,0.140951935,0.003981448
id13173,0.008126631,0.001931043,0.989942325
id20075,0.55970265,0.238182054,0.202115296
id16427,0.23096617,0.456176962,0.312856867
id21948,0.004421932,0.017969312,0.977608756
id05957,0.640607081,0.317109634,0.042283285
id22982,0.012149256,0.979250832,0.008599912
id01672,0.775352925,0.06404039,0.160606685
id19463,0.211093913,0.06726778,0.721638307
id17555,0.844949638,0.118197833,0.036852529
id21387,1.33E-05,0.996478282,0.003508446
id00011,0.151027318,0.703632725,0.145339957
id18538,0.929143699,0.027171472,0.043684829
id14915,0.163358485,0.778941464,0.057700051
id13773,0.210779425,0.069974639,0.719245936
id26440,0.468000666,0.037401348,0.494597985
id18862,0.128783794,0.849511452,0.021704754
id02510,0.264716075,0.013709592,0.721574333
id26288,0.385737358,0.064309991,0.549952651
id01877,0.316619104,0.494558762,0.188822134
id17532,0.24607752,0.196126512,0.557795968
id22973,0.857885538,0.121548373,0.020566089
id10254,0.636054339,0.210492887,0.153452774
id20420,0.020441364,0.965495283,0.014063353
id16052,0.386199985,0.054805733,0.558994282
id19578,0.937746842,0.055454872,0.006798286
id06318,0.495674781,0.14935172,0.354973499
id18751,0.983334758,0.001834644,0.014830598
id06756,0.344157447,0.074953384,0.580889169
id00364,0.657028904,0.120950972,0.222020124
id10714,0.899934222,0.05798161,0.042084168
id27432,0.996247337,7.04E-06,0.00374562
id02395,0.228572569,0.745822987,0.025604444
id00502,0.468442574,0.465586355,0.065971072
id22856,0.221193031,0.453240462,0.325566506
id16391,0.055053001,0.814260427,0.130686571
id18170,0.055361734,0.632125921,0.312512345
id19642,0.78278049,0.068605805,0.148613705
id15742,0.714254985,0.070760747,0.214984268
id18984,0.071680498,0.786918498,0.141401004
id22155,0.000191091,0.006565484,0.993243424
id13113,0.355584641,0.011787871,0.632627488
id03817,0.303679496,0.361376147,0.334944357
id13090,0.333390665,0.068249211,0.598360123
id23521,0.006312464,0.946072442,0.047615094
id21376,0.290190471,0.131229425,0.578580105
id21795,0.080541564,0.882775698,0.036682737
id03548,0.003921673,0.000606011,0.995472316
id05018,0.861092019,0.115575364,0.023332617
id00085,0.802802435,0.196454702,0.000742863
id12163,0.730667227,0.231024997,0.038307776
id15341,0.225587367,0.53445401,0.239958623
id12896,0.720543365,0.177187907,0.102268729
id24019,0.602838088,0.095584903,0.30157701
id24981,0.767420242,0.219096532,0.013483226
id12456,0.833362162,0.126523639,0.040114199
id24590,0.077495791,0.344752673,0.577751535
id01276,0.053495034,0.927742065,0.0187629
id04235,0.166858031,0.132458788,0.700683182
id21844,0.02734907,0.888583137,0.084067793
id16876,0.026085872,0.971637035,0.002277093
id10137,0.913417302,0.044446001,0.042136697
id26435,0.039416304,0.093701157,0.866882538
id15912,0.071031048,0.16563706,0.763331892
id09361,1.86E-06,1.89E-06,0.999996249
id00071,0.241816124,0.13024265,0.627941227
id21006,0.999993327,2.17E-07,6.46E-06
